法律名称,法律性质,发布时间,时效性,编,章,节,条,款,项,内容
全国人民代表大会常务委员会关于《中华人民共和国国籍法》在澳门特别行政区实施的几个问题的解释,法律法规,1998年12月29日,有效,,,,一,,,"凡具有中国血统的澳门居民，本人出生在中国领土（含澳门）者，以及其他符合《中华人民共和国国籍法》规定的具有中国国籍的条件者，不论其是否持有葡萄牙旅行证件或身份证件，都是中国公民。
　　凡具有中国血统但又具有葡萄牙血统的澳门特别行政区居民，可根据本人意愿，选择中华人民共和国国籍或葡萄牙共和国国籍。确定其中一种国籍，即不具有另一种国籍。上述澳门特别行政区居民，在选择国籍之前，享有澳门特别行政区基本法规定的权利，但受国籍限制的权利除外。
　　"
全国人民代表大会常务委员会关于《中华人民共和国国籍法》在澳门特别行政区实施的几个问题的解释,法律法规,1998年12月29日,有效,,,,二,,,"凡持有葡萄牙旅行证件的澳门中国公民，在澳门特别行政区成立后，可继续使用该证件去其他国家或地区旅行，但在澳门特别行政区和中华人民共和国其他地区不得因持有上述葡萄牙旅行证件而享有葡萄牙的领事保护的权利。
　　"
全国人民代表大会常务委员会关于《中华人民共和国国籍法》在澳门特别行政区实施的几个问题的解释,法律法规,1998年12月29日,有效,,,,三,,,"在外国有居留权的澳门特别行政区的中国公民，可使用外国政府签发的有关证件去其他国家或地区旅行，但在澳门特别行政区和中华人民共和国其他地区不得因持有上述证件而享有外国领事保护的权利。
　　"
全国人民代表大会常务委员会关于《中华人民共和国国籍法》在澳门特别行政区实施的几个问题的解释,法律法规,1998年12月29日,有效,,,,四,,,"在澳门特别行政区成立以前或以后从海外返回澳门的原澳门居民中的中国公民，若变更国籍，可凭有效证件向澳门特别行政区受理国籍申请的机关申报。
　　"
全国人民代表大会常务委员会关于《中华人民共和国国籍法》在澳门特别行政区实施的几个问题的解释,法律法规,1998年12月29日,有效,,,,五,,,授权澳门特别行政区政府指定其有关机构根据《中华人民共和国国籍法》和以上规定对所有国籍申请事宜作出处理。
