法律名称,法律性质,发布时间,时效性,编,章,节,条,款,项,内容
煤炭送货办法,行政法规,1966年1月1日,有效,,,,一,,,"煤矿托收的款额计算错误的，可以拒付多算的款额；
"
煤炭送货办法,行政法规,1966年1月1日,有效,,,,二,,,"煤矿发煤品种与订货合同规定不符的，可以拒付价款和运费；
"
煤炭送货办法,行政法规,1966年1月1日,有效,,,,三,,,"煤矿发煤的数量超过月度运输计划较多，造成积压的，可以拒付超发部分的价款和运费。
第二十二条　煤炭的价款和运费(包括煤矿垫付运费的利息和未计入煤价的铁路专用线费、调车费)，按照银行的规定办理结算。
银行应当督促用煤单位按期承付煤矿托收的价款和运费；对于不按照第二十一条规定承付的用煤单位，应当从其存款中扣收。
其他
第二十三条　煤矿实行送货，应当经过批准。煤炭工业部所属煤矿，由主管的煤炭工业管理局(公司)商得有关铁路局同意后，报请煤炭工业部和铁道部批准；地方煤矿，由所在省、自治区、直辖市主管厅(局)商得有关铁路局同意后，报请省、自治区、直辖市人民委员会批准。
第二十四条　本办法的实施细则，由煤炭工业部、铁道部、交通部另行制定。"
