法律名称,法律性质,发布时间,时效性,编,章,节,条,款,项,内容
最高人民检察院关于下级人民检察院对上级人民检察院不批准不起诉等决定能否提请复议的批复,司法解释,2015年12月9日,有效,,,,,,,"高检发释字〔2015〕5号

宁夏回族自治区人民检察院：
你院《关于下级人民检察院对上级人民检察院不批准不起诉等决定能否提请复议的请示》（宁检〔2015〕126号）收悉。经研究，批复如下："
最高人民检察院关于下级人民检察院对上级人民检察院不批准不起诉等决定能否提请复议的批复,司法解释,2015年12月9日,有效,,,,一,,,"上级人民检察院的决定，下级人民检察院应当执行。下级人民检察院认为上级人民检察院的决定有错误或者对上级人民检察院的决定有不同意见的，可以在执行的同时向上级人民检察院报告。
"
最高人民检察院关于下级人民检察院对上级人民检察院不批准不起诉等决定能否提请复议的批复,司法解释,2015年12月9日,有效,,,,二,,,"下级人民检察院对上级人民检察院的决定有不同意见，法律、司法解释设置复议程序或者重新审查程序的，可以向上级人民检察院提请复议或者报请重新审查；法律、司法解释未设置复议程序或者重新审查程序的，不能向上级人民检察院提请复议或者报请重新审查。
"
最高人民检察院关于下级人民检察院对上级人民检察院不批准不起诉等决定能否提请复议的批复,司法解释,2015年12月9日,有效,,,,三,,,"根据《人民检察院检察委员会组织条例》第十五条的规定，对上级人民检察院检察委员会作出的不批准不起诉等决定，下级人民检察院可以提请复议；上级人民检察院非经检察委员会讨论作出的决定，且不属于法律、司法解释规定的可以提请复议情形的，下级人民检察院不得对上级人民检察院的决定提请复议。
此复


最高人民检察院    
2015年12月15日    "
