法律名称,法律性质,发布时间,时效性,编,章,节,条,款,项,内容
最高人民法院关于行政机关工作人员执行职务致人伤亡构成犯罪的赔偿诉讼程序问题的批复,司法解释,2002年8月30日,有效,,,,,,,"山东省高级人民法院：
你院鲁高法函〔1998〕132号《关于对行政机关工作人员执行职务时致人伤、亡，法院以刑事附带民事判决赔偿损失后，受害人或其亲属能否再提起行政赔偿诉讼的请示》收悉。经研究，答复如下："
最高人民法院关于行政机关工作人员执行职务致人伤亡构成犯罪的赔偿诉讼程序问题的批复,司法解释,2002年8月30日,有效,,,,一,,,"行政机关工作人员在执行职务中致人伤、亡已构成犯罪，受害人或其亲属提起刑事附带民事赔偿诉讼的，人民法院对民事赔偿诉讼请求不予受理。但应当告知其可以依据《中华人民共和国国家赔偿法》的有关规定向人民法院提起行政赔偿诉讼。
"
最高人民法院关于行政机关工作人员执行职务致人伤亡构成犯罪的赔偿诉讼程序问题的批复,司法解释,2002年8月30日,有效,,,,二,,,"本批复公布以前发生的此类案件，人民法院已作刑事附带民事赔偿处理，受害人或其亲属再提起行政赔偿诉讼的，人民法院不予受理。
此复。"
