法律名称,法律性质,发布时间,时效性,编,章,节,条,款,项,内容
全国人民代表大会常务委员会关于在北京、上海、广州设立知识产权法院的决定,法律法规,2014年8月31日,空,,,,一,,,"在北京、上海、广州设立知识产权法院。
知识产权法院审判庭的设置，由最高人民法院根据知识产权案件的类型和数量确定。
"
全国人民代表大会常务委员会关于在北京、上海、广州设立知识产权法院的决定,法律法规,2014年8月31日,空,,,,二,,,"知识产权法院管辖有关专利、植物新品种、集成电路布图设计、技术秘密等专业技术性较强的第一审知识产权民事和行政案件。
不服国务院行政部门裁定或者决定而提起的第一审知识产权授权确权行政案件，由北京知识产权法院管辖。
知识产权法院对第一款规定的案件实行跨区域管辖。在知识产权法院设立的三年内，可以先在所在省（直辖市）实行跨区域管辖。
"
全国人民代表大会常务委员会关于在北京、上海、广州设立知识产权法院的决定,法律法规,2014年8月31日,空,,,,三,,,"知识产权法院所在市的基层人民法院第一审著作权、商标等知识产权民事和行政判决、裁定的上诉案件，由知识产权法院审理。
"
全国人民代表大会常务委员会关于在北京、上海、广州设立知识产权法院的决定,法律法规,2014年8月31日,空,,,,四,,,"知识产权法院第一审判决、裁定的上诉案件，由知识产权法院所在地的高级人民法院审理。
"
全国人民代表大会常务委员会关于在北京、上海、广州设立知识产权法院的决定,法律法规,2014年8月31日,空,,,,五,,,"知识产权法院审判工作受最高人民法院和所在地的高级人民法院监督。知识产权法院依法接受人民检察院法律监督。
"
全国人民代表大会常务委员会关于在北京、上海、广州设立知识产权法院的决定,法律法规,2014年8月31日,空,,,,六,,,"知识产权法院院长由所在地的市人民代表大会常务委员会主任会议提请本级人民代表大会常务委员会任免。
知识产权法院副院长、庭长、审判员和审判委员会委员，由知识产权法院院长提请所在地的市人民代表大会常务委员会任免。
知识产权法院对所在地的市人民代表大会常务委员会负责并报告工作。
"
全国人民代表大会常务委员会关于在北京、上海、广州设立知识产权法院的决定,法律法规,2014年8月31日,空,,,,七,,,"本决定施行满三年，最高人民法院应当向全国人民代表大会常务委员会报告本决定的实施情况。
"
全国人民代表大会常务委员会关于在北京、上海、广州设立知识产权法院的决定,法律法规,2014年8月31日,空,,,,八,,,本决定自公布之日起施行。
